ID,Name,Sex,Age,Height,Weight,Team,Year,Sport,Event,Medal
569,Tjaa Oder,F,22,180,65,Slovenia,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
569,Tjaa Oder,F,22,180,65,Slovenia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
570,Poliana Okimoto-Cintra,F,33,165,52,Brazil,2016,Swimming,Swimming Women's 10 kilometres Open Water,Bronze
571,Anna Greta Olasz,F,22,163,55,Hungary,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
572,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,2016,Swimming,Swimming Women's 100 metres Freestyle,Gold
572,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
572,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
572,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,2016,Swimming,Swimming Women's 100 metres Butterfly,Silver
572,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
573,Larissa Martins de Oliveira,F,23,169,57,Brazil,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
573,Larissa Martins de Oliveira,F,23,169,57,Brazil,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
573,Larissa Martins de Oliveira,F,23,169,57,Brazil,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
573,Larissa Martins de Oliveira,F,23,169,57,Brazil,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
573,Larissa Martins de Oliveira,F,23,169,57,Brazil,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
574,Nicolas Nilo Csar de Oliveira,M,28,195,92,Brazil,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
574,Nicolas Nilo Csar de Oliveira,M,28,195,92,Brazil,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
574,Nicolas Nilo Csar de Oliveira,M,28,195,92,Brazil,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
575,Marc-Antoine Olivier,M,20,183,64,France,2016,Swimming,Swimming Men's 10 kilometres Open Water,Bronze
576,Ranokhon Omonova,F,22,174,62,Uzbekistan,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
576,Ranokhon Omonova,F,22,174,62,Uzbekistan,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
577,Samson Samuel Opuakpo Forcados,M,30,183,70,Nigeria,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
578,Arina Pavlovna Opyonysheva,F,17,161,48,Russia,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
578,Arina Pavlovna Opyonysheva,F,17,161,48,Russia,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
578,Arina Pavlovna Opyonysheva,F,17,161,48,Russia,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
578,Arina Pavlovna Opyonysheva,F,17,161,48,Russia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
579,Marco Orsi,M,25,189,89,Italy,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
580,Bruno Ortiz-Caavate Ozeki,M,23,194,88,Spain,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
581,Miguel Ortiz-Caavate Ozeki,M,25,189,89,Spain,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
582,Dmytro Olehovych Oseledets,M,21,187,82,Ukraine,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
583,Farida Hisham Ahmed Osman,F,21,173,58,Egypt,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
583,Farida Hisham Ahmed Osman,F,21,173,58,Egypt,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
584,Jeanette Ottesen Gray,F,28,178,70,Denmark,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
584,Jeanette Ottesen Gray,F,28,178,70,Denmark,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
584,Jeanette Ottesen Gray,F,28,178,70,Denmark,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
584,Jeanette Ottesen Gray,F,28,178,70,Denmark,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
585,Angelika Sita Oudraogo,F,22,172,63,Burkina Faso,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
586,Emily Overholt,F,18,170,55,Canada,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
586,Emily Overholt,F,18,170,55,Canada,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
586,Emily Overholt,F,18,170,55,Canada,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
587,Jake Packard,M,22,195,68,Australia,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
587,Jake Packard,M,22,195,68,Australia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
588,Daniil Pavlovich Pakhomov,M,17,186,78,Russia,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
589,Joshua Palmer,M,24,186,87,Australia,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
590,Gregorio Paltrinieri,M,21,191,72,Italy,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
591,Margherita Panziera,F,20,180,65,Italy,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
592,Mrk Papp,M,22,185,78,Hungary,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
593,Park Jin-Young,F,19,162,58,South Korea,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
594,Park Tae-Hwan,M,26,183,73,South Korea,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
594,Park Tae-Hwan,M,26,183,73,South Korea,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
594,Park Tae-Hwan,M,26,183,73,South Korea,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
595,Sara Elizabeth Pastrana Lizano,F,17,170,55,Honduras,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
596,Keri-Anne Payne (-Carry),F,28,177,66,Great Britain,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
597,Adam George Peaty,M,21,191,86,Great Britain,2016,Swimming,Swimming Men's 100 metres Breaststroke,Gold
597,Adam George Peaty,M,21,191,86,Great Britain,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
598,Jacob Pebley,M,22,193,86,United States,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
599,Jana Pechanov,F,35,170,62,Czech Republic,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
600,Rikke Mller Pedersen,F,27,174,61,Denmark,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
600,Rikke Mller Pedersen,F,27,174,61,Denmark,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
600,Rikke Mller Pedersen,F,27,174,61,Denmark,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
601,Federica Pellegrini,F,27,177,65,Italy,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
601,Federica Pellegrini,F,27,177,65,Italy,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
601,Federica Pellegrini,F,27,177,65,Italy,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
601,Federica Pellegrini,F,27,177,65,Italy,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
602,Carlos Peralta Gallego,M,22,165,60,Spain,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
603,Andr Linhares Pereira,M,22,185,84,Brazil,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
604,Thiago Machado Vilela Pereira,M,30,187,83,Brazil,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
605,Jhonny Jos Prez Urea,M,18,173,50,Dominican Republic,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
606,Paola Valentina Prez Sierra,F,25,162,54,Venezuela,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
607,pela Pere,F,19,158,50,Slovenia,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
608,Erik Persson,M,22,181,75,Sweden,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
608,Erik Persson,M,22,181,75,Sweden,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
609,Aglaia Mafalda Pezzato,F,22,175,60,Italy,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
610,Jinq En Phee,F,18,166,51,Malaysia,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
611,"Michael Fred Phelps, II",M,31,193,91,United States,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
611,"Michael Fred Phelps, II",M,31,193,91,United States,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
611,"Michael Fred Phelps, II",M,31,193,91,United States,2016,Swimming,Swimming Men's 100 metres Butterfly,Silver
611,"Michael Fred Phelps, II",M,31,193,91,United States,2016,Swimming,Swimming Men's 200 metres Butterfly,Gold
611,"Michael Fred Phelps, II",M,31,193,91,United States,2016,Swimming,Swimming Men's 200 metres Individual Medley,Gold
611,"Michael Fred Phelps, II",M,31,193,91,United States,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
612,Elinah Amani Phillip,F,16,164,50,British Virgin Islands,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
613,Sydney Pickrem,F,19,170,54,Canada,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
613,Sydney Pickrem,F,19,170,54,Canada,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
614,Blake Pieroni,M,20,188,86,United States,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
615,Emilia Pikkarainen (-Bottas),F,23,173,54,Finland,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
616,Ryan John Pini,M,34,196,98,Papua New Guinea,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
617,Pedro Miguel Alves Pinotes,M,26,185,70,Angola,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
618,Tjaa Pintar,F,19,175,65,Slovenia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
619,Ammara Pinto,F,18,163,61,Malawi,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
620,Andreina del Valle Pinto Prez,F,24,176,68,Venezuela,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
620,Andreina del Valle Pinto Prez,F,24,176,68,Venezuela,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
620,Andreina del Valle Pinto Prez,F,24,176,68,Venezuela,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
621,Omar Andrs Pinzn Garca,M,27,185,85,Colombia,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
622,Stefania Pirozzi,F,22,170,59,Italy,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
623,Luca Pizzini,M,27,185,68,Italy,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
624,David Edward Plummer,M,30,191,95,United States,2016,Swimming,Swimming Men's 100 metres Backstroke,Bronze
624,David Edward Plummer,M,30,191,95,United States,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
625,Tomasz Polewka,M,21,200,96,Poland,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
626,Alessia Polieri,F,21,163,55,Italy,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
627,Joan Llus Pons Ramn,M,19,170,62,Spain,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
628,Allyson Ponson,F,20,165,60,Aruba,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
629,Jarrod Poort,M,21,185,85,Australia,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
630,Aleksandr Yevgenyevich Popkov,M,21,185,80,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
631,Veronika Andreyevna Popova,F,25,182,68,Russia,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
631,Veronika Andreyevna Popova,F,25,182,68,Russia,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
631,Veronika Andreyevna Popova,F,25,182,68,Russia,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
631,Veronika Andreyevna Popova,F,25,182,68,Russia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
631,Veronika Andreyevna Popova,F,25,182,68,Russia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
632,Yaroslav Vladimirovich Potapov,M,17,188,72,Russia,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
633,Jordan Jules Julien Marce Pothain,M,21,187,74,France,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
633,Jordan Jules Julien Marce Pothain,M,21,187,74,France,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
634,Sovijja Pou,M,21,169,62,Cambodia,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
635,Sajan Prakash Prakash,M,22,178,70,India,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
636,Josh Prenot,M,23,180,76,United States,2016,Swimming,Swimming Men's 200 metres Breaststroke,Silver
637,Irene Prescott,F,22,174,74,Tonga,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
638,Kirill Gennadyevich Prigoda,M,20,192,88,Russia,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
639,"Benjamin Ross ""Ben"" Proud",M,21,185,92,Great Britain,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
639,"Benjamin Ross ""Ben"" Proud",M,21,185,92,Great Britain,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
640,Albert Puig Garrich,M,22,184,78,Spain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
641,Bence Pulai,M,24,193,89,Hungary,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
641,Bence Pulai,M,24,193,89,Hungary,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
642,Abbas Qali,M,23,178,77,Individual Olympic Athletes,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
643,Qiu Ziao,M,17,182,67,China,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
643,Qiu Ziao,M,17,182,67,China,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
644,Quah Ting Wen,F,23,175,60,Singapore,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
645,Quah Zheng Wen,M,19,179,79,Singapore,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
645,Quah Zheng Wen,M,19,179,79,Singapore,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
645,Quah Zheng Wen,M,19,179,79,Singapore,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
646,Nicholas Quinn,M,23,185,78,Ireland,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
646,Nicholas Quinn,M,23,185,78,Ireland,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
647,Jos Alberto Quintanilla Moreno,M,19,200,89,Bolivia,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
648,Cristin Daniel Quintero Valero,M,23,195,90,Venezuela,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
648,Cristin Daniel Quintero Valero,M,23,195,90,Venezuela,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
648,Cristin Daniel Quintero Valero,M,23,195,90,Venezuela,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
648,Cristin Daniel Quintero Valero,M,23,195,90,Venezuela,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
649,Aina Estellah Rabetsara,F,22,167,59,Madagascar,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
650,Kane Radford,M,25,175,79,New Zealand,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
651,Marius Radu,M,24,194,85,Romania,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
651,Marius Radu,M,24,194,85,Romania,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
652,Kimiko Shihara Raheem,F,17,165,51,Sri Lanka,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
653,Mohammad Mahfizur Rahman,M,23,172,71,Bangladesh,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
654,Anthonny Sitraka Ralefy,M,21,182,79,Madagascar,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
655,Nina Georgieva Rangelova,F,25,170,58,Bulgaria,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
655,Nina Georgieva Rangelova,F,25,170,58,Bulgaria,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
656,Clemens Andreas Rapp,M,27,193,85,Germany,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
656,Clemens Andreas Rapp,M,27,193,85,Germany,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
657,Danas Rapys,M,21,186,73,Lithuania,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
657,Danas Rapys,M,21,186,73,Lithuania,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
657,Danas Rapys,M,21,186,73,Lithuania,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
658,Kristf Rasovszky,M,19,190,84,Hungary,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
659,Christian Reichert,M,31,188,83,Germany,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
660,Christopher Patrick Reid,M,20,198,98,South Africa,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
660,Christopher Patrick Reid,M,20,198,98,South Africa,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
661,Ins Remersaro Coronel,F,23,167,55,Uruguay,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
662,Molly Renshaw,F,20,175,65,Great Britain,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
662,Molly Renshaw,F,20,175,65,Great Britain,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
663,"Robert Peter ""Robbie"" Renwick",M,28,184,80,Great Britain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
664,Irak'li Revishvili,M,26,178,77,Georgia,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
665,Aona Ribakova,F,25,176,63,Latvia,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
666,va Risztov,F,30,173,72,Hungary,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
666,va Risztov,F,30,173,72,Hungary,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
667,Karen Nathalia Riveros Schulz,F,21,170,66,Paraguay,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
668,Matteo Rivolta,M,24,193,83,Italy,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
669,James Roberts,M,25,194,90,Australia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
670,Samantha Roberts,F,16,172,64,Antigua and Barbuda,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
671,Wesley Tikiariki Roberts,M,19,188,74,Cook Islands,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
672,Emma Robinson,F,21,180,72,New Zealand,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
673,Henrique Cavalcanti Rodrigues,M,25,194,88,Brazil,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
674,Mykhailo Mykhailovych Romanchuk,M,19,190,82,Ukraine,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
675,Maria Romanjuk,F,19,169,65,Estonia,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
676,Gabrielle Gonalves Roncatto,F,18,165,60,Brazil,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
677,Sebastien Daniel Rousseau,M,25,190,86,South Africa,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
677,Sebastien Daniel Rousseau,M,25,190,86,South Africa,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
677,Sebastien Daniel Rousseau,M,25,190,86,South Africa,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
678,Taylor Madison Ruck,F,16,180,60,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
678,Taylor Madison Ruck,F,16,180,60,Canada,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
678,Taylor Madison Ruck,F,16,180,60,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
679,Yekaterina Olegovna Rudenko,F,21,180,69,Kazakhstan,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
680,Simone Ruffini,M,26,173,67,Italy,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
681,Cierra Runge,F,20,193,85,United States,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
682,Sean Ryan,M,23,191,77,United States,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
683,Shane Ryan,M,22,198,89,Ireland,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
683,Shane Ryan,M,22,198,89,Ireland,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
683,Shane Ryan,M,22,198,89,Ireland,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
684,Yevgeny Mikhaylovich Rylov,M,19,184,69,Russia,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
684,Yevgeny Mikhaylovich Rylov,M,19,184,69,Russia,2016,Swimming,Swimming Men's 200 metres Backstroke,Bronze
684,Yevgeny Mikhaylovich Rylov,M,19,184,69,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
685,Simone Sabbioni,M,19,185,79,Italy,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
685,Simone Sabbioni,M,19,185,79,Italy,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
686,Aleksandr Sergeyevich Sadovnikov,M,19,193,85,Russia,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
686,Aleksandr Sergeyevich Sadovnikov,M,19,193,85,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
687,Oussama Sahnoune,M,24,190,90,Algeria,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
687,Oussama Sahnoune,M,24,190,90,Algeria,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
688,Masato Sakai,M,21,181,77,Japan,2016,Swimming,Swimming Men's 200 metres Butterfly,Silver
689,Natsumi Sakai,F,15,172,63,Japan,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
689,Natsumi Sakai,F,15,172,63,Japan,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
689,Natsumi Sakai,F,15,172,63,Japan,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
690,Matea Samardi,F,21,177,61,Croatia,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
690,Matea Samardi,F,21,177,61,Croatia,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
690,Matea Samardi,F,21,177,61,Croatia,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
691,Fatoumata Samasskou,F,28,168,74,Mali,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
692,Panagiotis Samilidis,M,22,187,91,Greece,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
692,Panagiotis Samilidis,M,22,187,91,Greece,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
692,Panagiotis Samilidis,M,22,187,91,Greece,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
693,Marc Snchez Torrens,M,23,188,75,Spain,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
693,Marc Snchez Torrens,M,23,188,75,Spain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
694,Alexei Sancov,M,16,188,85,Moldova,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
695,Stefan Bellore Sangala,F,21,165,58,Congo (Brazzaville),2016,Swimming,Swimming Women's 50 metres Freestyle,NA
696,Pavel Pavlovich Sankovich,M,26,182,77,Belarus,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
697,Jamila Keizia Sanmoogan,F,19,143,58,Guyana,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
698,Anna Santamans,F,23,177,61,France,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
698,Anna Santamans,F,23,177,61,France,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
699,Matheus Paulo de Santana,M,20,189,90,Brazil,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
700,Alexis Manaas da Silva Santos,M,24,185,70,Portugal,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
700,Alexis Manaas da Silva Santos,M,24,185,70,Portugal,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
701,Gabriel da Silva Santos,M,20,184,83,Brazil,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
702,Michele Santucci,M,27,188,82,Italy,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
703,Katerine Savard,F,23,167,54,Canada,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
703,Katerine Savard,F,23,167,54,Canada,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
704,Chlo Marie Hlne Savourel,F,16,166,68,Central African Republic,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
705,Tindwende Thierry Sawadogo,M,21,199,93,Burkina Faso,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
706,Mateusz Jakub Sawrymowicz,M,29,185,75,Poland,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
707,Paulina Schmiedel,F,23,175,61,Germany,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
708,Allison Rodgers Schmitt,F,26,185,75,United States,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
708,Allison Rodgers Schmitt,F,26,185,75,United States,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
709,Joseph Isaac Schooling,M,21,184,74,Singapore,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
709,Joseph Isaac Schooling,M,21,184,74,Singapore,2016,Swimming,Swimming Men's 100 metres Butterfly,Gold
710,Mikel Schreuders,M,17,189,90,Aruba,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
711,Benjamin Schulte,M,20,193,83,Guam,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
712,Brandon Schuster,M,18,188,75,Samoa,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
713,Ben Schwietert,M,19,192,83,Netherlands,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
714,Duncan William MacNaughton Scott,M,19,190,72,Great Britain,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
714,Duncan William MacNaughton Scott,M,19,190,72,Great Britain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
714,Duncan William MacNaughton Scott,M,19,190,72,Great Britain,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
715,Julia Sebastin,F,22,178,70,Argentina,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
716,Dalma Sebestyn,F,19,176,67,Hungary,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
717,Emily Jane Seebohm,F,24,180,70,Australia,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
717,Emily Jane Seebohm,F,24,180,70,Australia,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
717,Emily Jane Seebohm,F,24,180,70,Australia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
